command_forward,R_tau_ff_4,R_tau_ff_5,,L_tau_ff_4,L_tau_ff_5,,L_tau_actual_0,L_tau_actual_1,L_tau_actual_2,L_tau_actual_3,L_tau_actual_4,L_tau_actual_5,,R_tau_actual_0,R_tau_actual_1,R_tau_actual_2,R_tau_actual_3,R_tau_actual_4,R_tau_actual_5,,L_q_des_0,L_q_des_1,L_q_des_2,L_q_des_3,L_q_des_4,L_q_des_5,,R_q_des_0,R_q_des_1,R_q_des_2,R_q_des_3,R_q_des_4,R_q_des_5,,L_q_0,L_q_1,L_q_2,L_q_3,L_q_4,L_q_5,,R_q_0,R_q_1,R_q_2,R_q_3,R_q_4,R_q_5,,L_qd_des_0,L_qd_des_1,L_qd_des_2,L_qd_des_3,L_qd_des_4,L_qd_des_5,,R_qd_des_0,R_qd_des_1,R_qd_des_2,R_qd_des_3,R_qd_des_4,R_qd_des_5,,L_qd_0,L_qd_1,L_qd_2,L_qd_3,L_qd_4,L_qd_5,,R_qd_0,R_qd_1,R_qd_2,R_qd_3,R_qd_4,R_qd_5
0,0,0,,0,0,,0.67528,1.17556,0.0160621,-0.0382046,0,0,,0.111888,-0.501024,0.0446424,-0.117853,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.257088,0.281441,-0.0352628,1.08772,0,0,,0.0771188,-0.264703,0.157008,1.16951,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.104593,-0.00916959,-0.163515,0.0381737,0,0,,-0.00980567,-0.192519,0.239771,0.118909,0,0,
0,0,0,,0,0,,0.678352,1.17494,0.0246515,-0.0406112,0,0,,0.111774,-0.492333,0.0313847,-0.120971,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.256884,0.281426,-0.035596,1.0878,0,0,,0.0771014,-0.265091,0.1575,1.16973,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.102166,-0.00715737,-0.166612,0.0390345,0,0,,-0.00870945,-0.194216,0.245708,0.11483,0,0,
0,0,0,,0,0,,0.681225,1.17422,0.0328644,-0.042603,0,0,,0.111574,-0.483716,0.0185877,-0.123525,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.256685,0.281416,-0.0359334,1.08788,0,0,,0.0770863,-0.265482,0.158,1.16996,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0995202,-0.00510599,-0.168727,0.0390856,0,0,,-0.00756052,-0.195619,0.250326,0.110096,0,0,
0,0,0,,0,0,,0.683883,1.1734,0.040671,-0.044192,0,0,,0.111302,-0.47519,0.00626566,-0.125562,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.256492,0.28141,-0.0362732,1.08795,0,0,,0.0770735,-0.265876,0.158508,1.17016,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.096652,-0.00301256,-0.169894,0.0384202,0,0,,-0.00638042,-0.196725,0.253693,0.104834,0,0,
0,0,0,,0,0,,0.686315,1.17247,0.0480502,-0.0453961,0,0,,0.110967,-0.466768,-0.00556542,-0.127124,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.256304,0.281408,-0.0366135,1.08803,0,0,,0.0770632,-0.266271,0.159019,1.17036,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0935683,-0.000876047,-0.170156,0.0371326,0,0,,-0.00518535,-0.19753,0.25587,0.0991601,0,0,
0,0,0,,0,0,,0.642908,1.1638,0.00351938,-0.012344,0,0,,0.112424,-0.449969,0.0337298,-0.0839604,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.256122,0.28141,-0.036965,1.08812,0,0,,0.0770547,-0.266667,0.159545,1.17057,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0914389,0.000968091,-0.175745,0.0459307,0,0,,-0.00421078,-0.197848,0.262679,0.104311,0,0,
0,0,0,,0,0,,0.645501,1.16283,0.0133437,-0.0185803,0,0,,0.112105,-0.441896,0.0198183,-0.0907081,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.255942,0.281416,-0.0373265,1.08823,0,0,,0.0770492,-0.267063,0.16008,1.17079,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0896319,0.00262642,-0.18073,0.053285,0,0,,-0.00278726,-0.198259,0.267464,0.107474,0,0,
0,0,0,,0,0,,0.648183,1.1619,0.0230654,-0.0243888,0,0,,0.111505,-0.433761,0.00672705,-0.0965887,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.255766,0.281424,-0.0376963,1.08835,0,0,,0.077047,-0.26746,0.160621,1.171,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.087943,0.00416142,-0.184926,0.0591777,0,0,,-0.00105939,-0.198659,0.2705,0.108982,0,0,
0,0,0,,0,0,,0.650856,1.16097,0.0325603,-0.0297023,0,0,,0.110683,-0.425615,-0.00561114,-0.101702,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.255594,0.281435,-0.0380728,1.08847,0,0,,0.0770488,-0.267858,0.161165,1.17122,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0862318,0.00561858,-0.18822,0.0636436,0,0,,0.000869839,-0.198971,0.272002,0.109108,0,0,
0,0,0,,0,0,,0.65345,1.16001,0.0417364,-0.034481,0,0,,0.109684,-0.4175,-0.0172418,-0.10613,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.255425,0.281449,-0.0384539,1.08861,0,0,,0.0770546,-0.268257,0.161709,1.17144,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0844044,0.00703106,-0.190554,0.0667528,0,0,,0.00292688,-0.199142,0.272138,0.108079,0,0,
0,0,0,,0,0,,0.655912,1.15903,0.0505256,-0.0387057,0,0,,0.108538,-0.409449,-0.0281954,-0.109938,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.25526,0.281466,-0.0388377,1.08874,0,0,,0.0770647,-0.268655,0.162251,1.17165,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.082402,0.0084228,-0.191907,0.0685999,0,0,,0.00505888,-0.199134,0.271047,0.106088,0,0,
0,0,0,,0,0,,0.658207,1.15799,0.0588785,-0.0423733,0,0,,0.10727,-0.401487,-0.0384918,-0.113186,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.2551,0.281486,-0.0392223,1.08888,0,0,,0.0770792,-0.269053,0.162789,1.17186,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0802097,0.00979191,-0.192298,0.0693228,0,0,,0.0072247,-0.198934,0.268841,0.103298,0,0,
0,0,0,,0,0,,0.660319,1.15692,0.0667657,-0.0455076,0,0,,0.105898,-0.39363,-0.0481427,-0.115923,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.254944,0.281508,-0.0396058,1.08902,0,0,,0.077098,-0.26945,0.16332,1.17206,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0778105,0.0111504,-0.191753,0.0690349,0,0,,0.00939849,-0.198524,0.26562,0.0998513,0,0,
0,0,0,,0,0,,0.662232,1.15579,0.0741632,-0.0481251,0,0,,0.104435,-0.385894,-0.0571567,-0.118194,0,0,,0.286111,0.339576,-0.0406915,1.08834,0,0,,0.0825547,-0.293708,0.167103,1.16864,0,0,,0.254794,0.281533,-0.0399864,1.08916,0,0,,0.0771211,-0.269846,0.163843,1.17225,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0752005,0.0125075,-0.190312,0.0678529,0,0,,0.0115606,-0.197894,0.261469,0.095875,0,0,
0,0,0,,0,0,,0.663935,1.15461,0.0810553,-0.0502482,0,0,,0.102892,-0.378293,-0.06554,-0.120041,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.25465,0.281562,-0.0403616,1.08928,0,0,,0.0771485,-0.270239,0.164356,1.17243,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.071776,0.0144628,-0.187606,0.0647582,0,0,,0.0137183,-0.196793,0.256559,0.091544,0,0,
0,0,0,,0,0,,0.612566,1.15201,0.0422863,-0.0135256,0,0,,0.107271,-0.366956,-0.0392728,-0.0834947,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.254513,0.281596,-0.0407398,1.08943,0,0,,0.077181,-0.270629,0.164867,1.17263,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0685103,0.0168067,-0.189086,0.0719286,0,0,,0.0162018,-0.194766,0.255357,0.0965324,0,0,
0,0,0,,0,0,,0.613673,1.15017,0.0505898,-0.019988,0,0,,0.105382,-0.360178,-0.048886,-0.0898502,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.254382,0.281634,-0.04112,1.08958,0,0,,0.077219,-0.271014,0.165372,1.17282,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0656092,0.0190186,-0.190091,0.0776634,0,0,,0.0190202,-0.192788,0.252589,0.0997439,0,0,
0,0,0,,0,0,,0.614847,1.1483,0.0586958,-0.0259619,0,0,,0.103212,-0.353456,-0.0576056,-0.0954457,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.254256,0.281676,-0.041501,1.08975,0,0,,0.0772631,-0.271396,0.165869,1.17303,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0629312,0.0211418,-0.190502,0.081999,0,0,,0.0220622,-0.190783,0.248489,0.101455,0,0,
0,0,0,,0,0,,0.616025,1.14639,0.0665216,-0.0314097,0,0,,0.100808,-0.346827,-0.065495,-0.100359,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.254135,0.281722,-0.0418815,1.08992,0,0,,0.0773136,-0.271773,0.166355,1.17323,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0603805,0.0232063,-0.190254,0.0850051,0,0,,0.0252471,-0.188699,0.243244,0.101895,0,0,
0,0,0,,0,0,,0.617165,1.14443,0.0740079,-0.0363129,0,0,,0.0982057,-0.340321,-0.0726022,-0.104655,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.25402,0.281773,-0.0422601,1.09009,0,0,,0.0773706,-0.272146,0.166829,1.17343,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0578938,0.0252329,-0.189319,0.0867726,0,0,,0.0285156,-0.186502,0.237008,0.101263,0,0,
0,0,0,,0,0,,0.618238,1.14241,0.0811127,-0.0406676,0,0,,0.0954309,-0.333959,-0.0789646,-0.10839,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.253909,0.281827,-0.0426355,1.09027,0,0,,0.0774343,-0.272515,0.167289,1.17363,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0554316,0.0272356,-0.187691,0.0874056,0,0,,0.0318229,-0.184168,0.229911,0.0997275,0,0,
0,0,0,,0,0,,0.619224,1.14032,0.0878068,-0.0444803,0,0,,0.0925043,-0.32776,-0.0846128,-0.111611,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.253803,0.281886,-0.0430063,1.09044,0,0,,0.0775046,-0.272878,0.167733,1.17383,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0529706,0.0292231,-0.185387,0.0870156,0,0,,0.0351342,-0.181682,0.222068,0.0974389,0,0,
0,0,0,,0,0,,0.620112,1.13816,0.0940703,-0.047766,0,0,,0.0894433,-0.321736,-0.0895736,-0.114364,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.253702,0.281948,-0.0433712,1.09061,0,0,,0.0775814,-0.273236,0.168161,1.17402,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0504992,0.031201,-0.182433,0.0857165,0,0,,0.0384216,-0.179035,0.213577,0.0945299,0,0,
0,0,0,,0,0,,0.620896,1.13592,0.0998903,-0.0505451,0,0,,0.0862627,-0.315898,-0.0938715,-0.116691,0,0,,0.283484,0.339524,-0.0429375,1.09023,0,0,,0.0828551,-0.293507,0.168806,1.17055,0,0,,0.253606,0.282014,-0.0437289,1.09078,0,0,,0.0776647,-0.273589,0.16857,1.1742,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0480137,0.033172,-0.178862,0.0836219,0,0,,0.0416619,-0.176223,0.204532,0.091119,0,0,
0,0,0,,0,0,,0.621574,1.13361,0.10526,-0.0528426,0,0,,0.0829761,-0.310255,-0.0975301,-0.11863,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.253515,0.282085,-0.0440783,1.09094,0,0,,0.0777544,-0.273935,0.16896,1.17437,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0455159,0.035137,-0.174716,0.0808426,0,0,,0.0448354,-0.173245,0.195015,0.0873125,0,0,
0,0,0,,0,0,,0.55866,1.14002,0.0693853,-0.0177867,0,0,,0.10482,-0.324621,-0.0841532,-0.0841112,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.253428,0.282158,-0.0444274,1.09112,0,0,,0.0778526,-0.274276,0.169336,1.17456,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0431913,0.036863,-0.174557,0.0887186,0,0,,0.0491165,-0.170499,0.188015,0.0911112,0,0,
0,0,0,,0,0,,0.559226,1.13768,0.0762883,-0.0252734,0,0,,0.100715,-0.319174,-0.0881736,-0.089655,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.253346,0.282235,-0.0447751,1.09131,0,0,,0.0779592,-0.274612,0.169696,1.17474,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0412635,0.0384983,-0.173853,0.0948235,0,0,,0.0532602,-0.167778,0.180187,0.093495,0,0,
0,0,0,,0,0,,0.559912,1.13532,0.0828905,-0.0321188,0,0,,0.0965125,-0.313824,-0.0914669,-0.0945866,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.253267,0.282316,-0.0451202,1.09151,0,0,,0.0780736,-0.274942,0.170039,1.17493,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0395971,0.0400656,-0.172549,0.0992697,0,0,,0.0572395,-0.165032,0.17171,0.0946824,0,0,
0,0,0,,0,0,,0.561435,1.13051,0.0949991,-0.0438532,0,0,,0.0878939,-0.303509,-0.0961164,-0.102851,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.253117,0.282485,-0.0457976,1.09192,0,0,,0.078325,-0.275585,0.170672,1.17531,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0366857,0.0430695,-0.168057,0.103676,0,0,,0.0646372,-0.159333,0.15337,0.0941909,0,0,
0,0,0,,0,0,,0.562199,1.12805,0.100441,-0.0487497,0,0,,0.0835075,-0.298582,-0.0975708,-0.106284,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.253046,0.282574,-0.0461273,1.09213,0,0,,0.0784611,-0.275897,0.170959,1.1755,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0353179,0.0445388,-0.164881,0.103902,0,0,,0.0680431,-0.156326,0.14373,0.0928132,0,0,
0,0,0,,0,0,,0.562927,1.12553,0.105449,-0.053019,0,0,,0.0790828,-0.293833,-0.0985004,-0.109308,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.252979,0.282666,-0.0464496,1.09233,0,0,,0.0786035,-0.276204,0.171227,1.17568,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0339699,0.0459852,-0.16112,0.102995,0,0,,0.0712431,-0.153207,0.133898,0.0908468,0,0,
0,0,0,,0,0,,0.563612,1.12297,0.110013,-0.0566851,0,0,,0.0746331,-0.289264,-0.0989404,-0.111958,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.252913,0.282761,-0.0467632,1.09253,0,0,,0.078752,-0.276504,0.171475,1.17586,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0326231,0.04741,-0.156809,0.101091,0,0,,0.0742365,-0.149972,0.123949,0.0883986,0,0,
0,0,0,,0,0,,0.564244,1.12036,0.11413,-0.0597768,0,0,,0.070167,-0.284883,-0.0989236,-0.11427,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.252851,0.282858,-0.0470672,1.09273,0,0,,0.0789061,-0.276797,0.171703,1.17603,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0312666,0.0488134,-0.151988,0.0983234,0,0,,0.077023,-0.146618,0.113949,0.0855632,0,0,
0,0,0,,0,0,,0.564816,1.11771,0.117799,-0.0623261,0,0,,0.0656928,-0.280695,-0.0984818,-0.116275,0,0,,0.28031,0.339964,-0.0449769,1.09207,0,0,,0.0841163,-0.294497,0.169627,1.17235,0,0,,0.252791,0.282959,-0.0473606,1.09292,0,0,,0.0790653,-0.277083,0.171911,1.17619,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0298957,0.0501941,-0.146702,0.0948197,0,0,,0.0796024,-0.143145,0.10396,0.0824251,0,0,
0,0,0,,0,0,,0.565326,1.11501,0.121024,-0.064367,0,0,,0.061219,-0.276706,-0.0976453,-0.118003,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.252734,0.283062,-0.0476426,1.0931,0,0,,0.0792292,-0.277362,0.172099,1.17635,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0285097,0.0515502,-0.140995,0.0907001,0,0,,0.081974,-0.139557,0.0940344,0.079059,0,0,
0,0,0,,0,0,,0.466865,1.1349,0.0881598,-0.0408464,0,0,,0.136979,-0.298317,-0.0878091,-0.0757277,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.252676,0.283165,-0.0479227,1.0933,0,0,,0.0794027,-0.277637,0.172269,1.17651,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0288906,0.0516449,-0.140065,0.0974036,0,0,,0.086756,-0.137395,0.085358,0.0820746,0,0,
0,0,0,,0,0,,0.468211,1.13279,0.0932971,-0.0480943,0,0,,0.131118,-0.293903,-0.0868852,-0.0805185,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.252617,0.283268,-0.0481999,1.0935,0,0,,0.0795848,-0.277908,0.172423,1.17668,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.029631,0.05163,-0.138588,0.102308,0,0,,0.0910492,-0.135277,0.0765428,0.0840385,0,0,
0,0,0,,0,0,,0.469767,1.13073,0.0981026,-0.054639,0,0,,0.125329,-0.28955,-0.0855393,-0.084862,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.252556,0.283371,-0.0484729,1.09371,0,0,,0.0797746,-0.278174,0.172558,1.17685,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0305836,0.051528,-0.136524,0.105539,0,0,,0.0948651,-0.13316,0.0677276,0.0851242,0,0,
0,0,0,,0,0,,0.471466,1.12872,0.102531,-0.060476,0,0,,0.119627,-0.285282,-0.0838409,-0.0888098,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.252492,0.283474,-0.0487406,1.09393,0,0,,0.079971,-0.278436,0.172676,1.17702,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0316417,0.0513564,-0.13386,0.107234,0,0,,0.0982224,-0.131012,0.0590175,0.0854738,0,0,
0,0,0,,0,0,,0.473261,1.12675,0.106554,-0.0656129,0,0,,0.114019,-0.281116,-0.0818465,-0.0924035,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.252427,0.283576,-0.0490019,1.09414,0,0,,0.0801733,-0.278694,0.172777,1.17719,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0327291,0.0511288,-0.130605,0.107538,0,0,,0.101144,-0.128808,0.0504921,0.0852058,0,0,
0,0,0,,0,0,,0.475114,1.12482,0.110151,-0.0700665,0,0,,0.108513,-0.277066,-0.0796035,-0.0956778,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.252359,0.283678,-0.0492554,1.09436,0,0,,0.0803806,-0.278947,0.172861,1.17736,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0337924,0.0508563,-0.126786,0.106599,0,0,,0.103652,-0.126533,0.0422129,0.0844201,0,0,
0,0,0,,0,0,,0.476997,1.12292,0.113312,-0.0738607,0,0,,0.103112,-0.273142,-0.0771524,-0.0986617,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.25229,0.283779,-0.0495003,1.09456,0,0,,0.0805921,-0.279195,0.17293,1.17753,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0347953,0.0505478,-0.122437,0.104561,0,0,,0.105772,-0.124174,0.0342271,0.0832021,0,0,
0,0,0,,0,0,,0.478891,1.12105,0.116035,-0.0770245,0,0,,0.0978218,-0.269354,-0.0745286,-0.101381,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.252218,0.28388,-0.0497355,1.09477,0,0,,0.0808072,-0.279439,0.172983,1.17769,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0357141,0.0502109,-0.117599,0.101568,0,0,,0.107524,-0.121723,0.0265708,0.0816254,0,0,
0,0,0,,0,0,,0.480779,1.11921,0.11832,-0.0795907,0,0,,0.0926445,-0.265711,-0.0717633,-0.103857,0,0,,0.275364,0.341096,-0.0467595,1.09333,0,0,,0.0881275,-0.295767,0.170059,1.17454,0,0,,0.252146,0.283979,-0.0499598,1.09496,0,0,,0.0810252,-0.279678,0.173022,1.17785,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0362322,0.0496687,-0.112147,0.0970881,0,0,,0.10899,-0.119605,0.0192806,0.0797273,0,0,
0,0,0,,0,0,,0.482487,1.1175,0.12008,-0.081234,0,0,,0.0875519,-0.261986,-0.0688894,-0.106097,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.252072,0.284078,-0.0501723,1.09515,0,0,,0.0812449,-0.279912,0.173046,1.17801,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0367932,0.0492841,-0.106229,0.0918649,0,0,,0.109886,-0.117224,0.0124024,0.0776207,0,0,
0,0,0,,0,0,,0.457514,1.12395,0.0924498,-0.0485465,0,0,,0.154403,-0.259419,-0.0454275,-0.0689721,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.251998,0.284171,-0.0503807,1.09534,0,0,,0.0814719,-0.280145,0.173063,1.17817,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0371243,0.0465613,-0.104214,0.097287,0,0,,0.113483,-0.116537,0.00834724,0.0815097,0,0,
0,0,0,,0,0,,0.459165,1.12345,0.0956104,-0.055149,0,0,,0.148065,-0.255101,-0.0437338,-0.074177,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.251923,0.284259,-0.0505836,1.09554,0,0,,0.0817041,-0.280377,0.173072,1.17834,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0377369,0.0440281,-0.101448,0.100741,0,0,,0.116075,-0.115594,0.00455637,0.0844914,0,0,
0,0,0,,0,0,,0.460981,1.12295,0.0982858,-0.0609056,0,0,,0.142126,-0.250949,-0.0420206,-0.0790475,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.251846,0.284342,-0.0507796,1.09575,0,0,,0.0819398,-0.280605,0.173074,1.17851,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0384801,0.0416556,-0.0980198,0.102469,0,0,,0.117865,-0.114419,0.00104135,0.0866574,0,0,
0,0,0,,0,0,,0.462891,1.12247,0.100492,-0.0658684,0,0,,0.136516,-0.24696,-0.0403048,-0.0835968,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.251767,0.284421,-0.0509676,1.09595,0,0,,0.0821778,-0.280831,0.17307,1.17869,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.039245,0.0394225,-0.0940063,0.102691,0,0,,0.119009,-0.11303,-0.00219049,0.0880902,0,0,
0,0,0,,0,0,,0.464844,1.12201,0.102246,-0.0700869,0,0,,0.131184,-0.243133,-0.0386012,-0.0878368,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.251687,0.284495,-0.0511466,1.09615,0,0,,0.0824171,-0.281054,0.17306,1.17887,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0399556,0.0373134,-0.0894816,0.101606,0,0,,0.119626,-0.111443,-0.00513598,0.0888647,0,0,
0,0,0,,0,0,,0.466797,1.12157,0.103563,-0.073609,0,0,,0.12609,-0.239469,-0.036923,-0.0917786,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.251606,0.284566,-0.0513156,1.09635,0,0,,0.0826567,-0.281274,0.173044,1.17904,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0405609,0.0353175,-0.0845156,0.0993998,0,0,,0.119812,-0.109669,-0.00779569,0.0890491,0,0,
